"_type","balance_price","categories","corridor_id","corridor_name","description","discount","have_discount","id","is_available","name","price","real_price","store_id","store_name"
"RappiItem","0","Vinos","618","Express.","Vino Blanco Frizze Evolution Ultra Blue 750 Cc","0","false","126_129399","true","Vino Blanco Frizze Evolution Ultra Blue 750 Cc","65","65","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Blanco Frizze Evolution Cocktail 750 Cc","0","false","126_129398","true","Vino Blanco Frizze Evolution Cocktail 750 Cc","65","65","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Frizante Frizze Evolution 750 Cc","0","false","126_129397","true","Vino Frizante Frizze Evolution 750 Cc","65","65","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Tinto Robino Gamba Di Pernice 700 Cc","0","false","126_129396","true","Vino Tinto Robino Gamba Di Pernice 700 Cc","161.15","161.15","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Bianchi Borgoña","0","false","126_129395","true","Vino Bianchi Borgoña","80","80","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Alma Mora Select Reserve Blend","0","false","126_129394","true","Vino Alma Mora Select Reserve Blend","209","209","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Alma Mora Select Reserve Cabernet S","0","false","126_129393","true","Vino Alma Mora Select Reserve Cabernet S","209","209","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","0","false","126_129392","true","Vino Red Blend Cafayate Rutas Expresivo 750 Cc","147.9","147.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Vinos","618","Express.","Vino Red Blend Cafayate Rutas Frutado 750 Cc","0","false","126_129391","true","Vino Red Blend Cafayate Rutas Frutado 750 Cc","147.9","147.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky J and B Honey","0","false","126_128539","true","Whisky J and B Honey","473","473","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Tullamore","0","false","126_128538","true","Whisky Tullamore","508.99","508.99","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Benchmark","0","false","126_128537","true","Whisky Benchmark","456.95","456.95","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Aberlour 12 Años Whisky Escocés De Malta 700 Ml","0","false","126_128536","true","Aberlour 12 Años Whisky Escocés De Malta 700 Ml","1294.39","1294.39","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Cutty Sark Blended 1 L","0","false","126_128535","true","Whisky Cutty Sark Blended 1 L","399.85","399.85","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Chivas Extra + 2 Vasos","0","false","126_128534","true","Whisky Chivas Extra + 2 Vasos","1315.79","1315.79","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Los Criadores 50 Años Edicion Limitada-Bot-Cc.-750","0","false","126_128533","true","Whisky Los Criadores 50 Años Edicion Limitada-Bot-Cc.-750","167.09","167.09","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Jameson Caskmates Whiskey Irlandés 750 Ml","0","false","126_128532","true","Jameson Caskmates Whiskey Irlandés 750 Ml","806.85","806.85","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Blenders Honey 750 Ml","0","false","126_128531","true","Whisky Blenders Honey 750 Ml","196.35","196.35","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Whiskys","618","Express.","Whisky Chivas Regal Extra 750 Ml","0","false","126_128530","true","Whisky Chivas Regal Extra 750 Ml","1248.49","1248.49","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Chandon Sleeve Delice 750 Cc","0","false","126_128482","true","Champaña Chandon Sleeve Delice 750 Cc","235","235","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Espumante Uxmal Extra Brut 750 Cc","0","false","126_128481","true","Espumante Uxmal Extra Brut 750 Cc","229.99","229.99","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Espumante Norton Brut Rose 750 Cc","0","false","126_128480","true","Espumante Norton Brut Rose 750 Cc","156","156","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Espumante Trapiche Allegro 750 Cc","0","false","126_128479","true","Espumante Trapiche Allegro 750 Cc","197","197","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Espumante Callia Rose 750 Cc","0","false","126_128478","true","Espumante Callia Rose 750 Cc","135","135","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Santa Julia Uno Extra Brut 750 Cc","0","false","126_128477","true","Champaña Santa Julia Uno Extra Brut 750 Cc","72","72","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Baron B Brut 750 Cc","0","false","126_128476","true","Champaña Baron B Brut 750 Cc","570","570","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Saint Clement Brut 750 Cc","0","false","126_128475","true","Champaña Saint Clement Brut 750 Cc","75","75","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Norton Cosecha Especial Extra Brut 750 Cc","0","false","126_128474","true","Champaña Norton Cosecha Especial Extra Brut 750 Cc","262","262","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Champagnes","618","Express.","Champaña Chandon Extra Brut Magnum 1.500 Cc","0","false","126_128473","true","Champaña Chandon Extra Brut Magnum 1.500 Cc","623","623","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Hielo","618","Express.","Hielo Cristal","0","false","126_2268","true","Hielo Cristal","68","68","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Farmacia","1365","Express.","Preservativos Prime Extra Lubricado 12 U","0","false","126_127511","true","Preservativos Prime Extra Lubricado 12 U","127.45","127.45","126","Jumbo Av. Cerviño - express"
"RappiItem","174.95","Farmacia","1365","Express.","Preservativos Prime Pleasure 12 U","0","false","126_110584","true","Preservativos Prime Pleasure 12 U","174.95","174.95","126","Jumbo Av. Cerviño - express"
"RappiItem","77.55","Farmacia","1365","Express.","Preservativos Tulipan Clasico 6 U","0","false","126_110473","true","Preservativos Tulipan Clasico 6 U","77.55","77.55","126","Jumbo Av. Cerviño - express"
"RappiItem","181.45","Farmacia","1365","Express.","Preservativos Prime Ultra Fina 12 U","0","false","126_110063","true","Preservativos Prime Ultra Fina 12 U","181.45","181.45","126","Jumbo Av. Cerviño - express"
"RappiItem","92","Farmacia","1365","Express.","Preservativos Prime Super Fino 12 U","0.3017077799","false","126_110062","true","Preservativos Prime Super Fino 12 U","92","131.75","126","Jumbo Av. Cerviño - express"
"RappiItem","14.55","Farmacia","1365","Express.","Cinta Adhesiva Curitas Tela 8 U","0","false","126_109251","true","Cinta Adhesiva Curitas Tela 8 U","14.55","14.55","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Cepillo Dental Aquafresh-Flex-M-Bli-Un.-2","0","false","126_127474","true","Cepillo Dental Aquafresh-Flex-M-Bli-Un.-2","71.49","71.49","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Crema Corporal Nivea Soft Milk Piel Seca 242 Gr","0","false","126_127316","true","Crema Corporal Nivea Soft Milk Piel Seca 242 Gr","77.25","77.25","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Toallas Femeninas Kotex Nocturnas Con Alas 8 U","0","false","126_127244","true","Toallas Femeninas Kotex Nocturnas Con Alas 8 U","62.99","62.99","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Toallas Femeninas Kotex Ultrafinas Con Alas 8 U","0","false","126_127241","true","Toallas Femeninas Kotex Ultrafinas Con Alas 8 U","45.85","45.85","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Toallas Femeninas Siempre Libre Sens Age Nat 8 U","0","false","126_127237","true","Toallas Femeninas Siempre Libre Sens Age Nat 8 U","44.45","44.45","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Jabón Liquido Rexona Antibacterial Fresh 250Ml","0","false","126_127169","true","Jabón Liquido Rexona Antibacterial Fresh 250Ml","50.89","50.89","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Jabón Dove Cream 90 Gr","0","false","126_126979","true","Jabón Dove Cream 90 Gr","25.25","25.25","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Desodorante Axe Gold Temptation 150 Ml","0","false","126_126903","true","Desodorante Axe Gold Temptation 150 Ml","58.81","58.81","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Bandas Depilatorias Veet Facial Normal 20Un","0","false","126_126858","true","Bandas Depilatorias Veet Facial Normal 20Un","134.29","134.29","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Cuidado Personal","1365","Express.","Bandas Depilatorias Veet Piel Sensible 6 U","0","false","126_126855","true","Bandas Depilatorias Veet Piel Sensible 6 U","150.8","150.8","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Ser Naranja Sin Gas 1.5 L","0","false","126_125362","true","Agua Ser Naranja Sin Gas 1.5 L","27.55","27.55","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Ser Pomelo Sin Gas 1.5 L","0","false","126_125361","true","Agua Ser Pomelo Sin Gas 1.5 L","27.55","27.55","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Ser Manzana Sin Gas 1.5 L","0","false","126_125360","true","Agua Ser Manzana Sin Gas 1.5 L","27.55","27.55","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Vds Levite Mandarina Limón-Bot-Lt.-2.5","0","false","126_125359","true","Agua Vds Levite Mandarina Limón-Bot-Lt.-2.5","54","54","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Vds Levite Mandarina Limón-Bot-Cc.-165","0","false","126_125358","true","Agua Vds Levite Mandarina Limón-Bot-Cc.-165","40.8","40.8","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Saborizada Con Gas We Lemon Ice Original 575 Ml","0","false","126_125357","true","Agua Saborizada Con Gas We Lemon Ice Original 575 Ml","25.5","25.5","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Saborizada Con Gas We Naranja 575 Ml","0","false","126_125356","true","Agua Saborizada Con Gas We Naranja 575 Ml","25.5","25.5","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Saborizada Con Gas We Citrus 575 Ml","0","false","126_125355","true","Agua Saborizada Con Gas We Citrus 575 Ml","25.5","25.5","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Saborizada Sin Gas Villa Del Sur Levité Naranja 1,65 L","0","false","126_125354","true","Agua Saborizada Sin Gas Villa Del Sur Levité Naranja 1,65 L","37.75","37.75","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Aguas","536","Express.","Agua Saborizada Sin Gas Villa Del Sur Levité Flip Naranja 300 Ml","0","false","126_125353","true","Agua Saborizada Sin Gas Villa Del Sur Levité Flip Naranja 300 Ml","17.35","17.35","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Gaseosa Schweppes-Pomelo-Bot-Ml.-600","0","false","126_125391","true","Gaseosa Schweppes-Pomelo-Bot-Ml.-600","32","32","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Schweppes Pomelo 2,2 L","0","false","126_125390","true","Schweppes Pomelo 2,2 L","57","57","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Crush Tónica 2,25 L","0","false","126_125389","true","Crush Tónica 2,25 L","27","27","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Schweppes Tónica 1,5 L","0","false","126_125388","true","Schweppes Tónica 1,5 L","40","40","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Cunnington Pomelo Light 2,25 L","0","false","126_125387","true","Cunnington Pomelo Light 2,25 L","33","33","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Cunnington Pomelo 1,5 L","0","false","126_125386","true","Cunnington Pomelo 1,5 L","27","27","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Cunnington Pomelo 2,25 L","0","false","126_125385","true","Cunnington Pomelo 2,25 L","33","33","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Crush Pomelo Amarillo 2,25 L","0","false","126_125384","true","Crush Pomelo Amarillo 2,25 L","27","27","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Fanta Zero 2,25 L","0","false","126_125383","true","Fanta Zero 2,25 L","63","63","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Gaseosas","536","Express.","Cunnington Naranja 2,25 L","0","false","126_125382","true","Cunnington Naranja 2,25 L","33","33","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Smoothie Mango and Maracuya Bonyüzz-Bot-Ml.-285","0","false","126_125433","true","Smoothie Mango and Maracuya Bonyüzz-Bot-Ml.-285","48.9","48.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo Orgánico De Naranja Las Brisas 250 Cc","0","false","126_125430","true","Jugo Orgánico De Naranja Las Brisas 250 Cc","27.49","27.49","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Pulpa De Fruta De Manzana 90 Gr","0","false","126_125429","true","Pulpa De Fruta De Manzana 90 Gr","26.9","26.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Pulpa De Fruta De Frutilla-Sch-Gr.-90","0","false","126_125428","true","Pulpa De Fruta De Frutilla-Sch-Gr.-90","26.9","26.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Pulpa De Fruta De Banana 90 Gr","0","false","126_125427","true","Pulpa De Fruta De Banana 90 Gr","26.9","26.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo Pulpa Mandarina Frutal-Bot-Lt.-500","0","false","126_125426","true","Jugo Pulpa Mandarina Frutal-Bot-Lt.-500","46.9","46.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo Pulpa Naranja Frutal-Bot-Lt.-500","0","false","126_125425","true","Jugo Pulpa Naranja Frutal-Bot-Lt.-500","51.35","51.35","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo Pulpa Pomelo Frutal-Bot-Lt.-500","0","false","126_125424","true","Jugo Pulpa Pomelo Frutal-Bot-Lt.-500","46.9","46.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo Orgánico De Frambuesa 1 L","0","false","126_125423","true","Jugo Orgánico De Frambuesa 1 L","119","119","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Jugos","536","Express.","Jugo De Arándano Organico Las Brisas-Bot-Cc.-500","0","false","126_125422","true","Jugo De Arándano Organico Las Brisas-Bot-Cc.-500","89.9","89.9","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express.","Bebida Powerade Mountain Blast Zero 500Ml","0","false","126_128501","true","Bebida Powerade Mountain Blast Zero 500Ml","19","19","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express.","Bebida Powerade Manzana Zero 500Cc","0","false","126_128500","true","Bebida Powerade Manzana Zero 500Cc","19","19","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express.","Gatorade Frutas Tropicales 500Cc. Isotónica, En Botella Pet.","0","false","126_128499","true","Gatorade Frutas Tropicales 500Cc. Isotónica, En Botella Pet.","21.45","21.45","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express.","Powerade Zero 500 Ml","0","false","126_128498","true","Powerade Zero 500 Ml","19","19","126","Jumbo Av. Cerviño - express"
"RappiItem","0","Isotónicas","536","Express.","Gatorade Cool Blue 750 Ml","0","false","126_128497","true","Gatorade Cool Blue 750 Ml","27.55","27.55","126","Jumbo Av. Cerviño - express"
